epoch_no,drep_view,new_delegators,new_delegators_lag2
565,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
566,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
567,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
568,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
569,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
570,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
571,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
572,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
573,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
574,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
575,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
576,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
577,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
578,drep100pnfhkx8ughe8ra3vamdhanqhmsc8dl0cgszh3ffd5e75vpgy2,0,0
508,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
509,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
510,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
511,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
512,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
513,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
514,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
515,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
516,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
517,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
518,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
519,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
520,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
521,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
522,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
523,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
524,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
525,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
526,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
527,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
528,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
529,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
530,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
531,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
532,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
533,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
534,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
535,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
536,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
537,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,1,0
538,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
539,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,1
540,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
541,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
542,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
543,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
544,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
545,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
546,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
547,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
548,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
549,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
550,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
551,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
552,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
553,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
554,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
555,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
556,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
557,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
558,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
559,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
560,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
561,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
562,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
563,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
564,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
565,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
566,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
567,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
568,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
569,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
570,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
571,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
572,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
573,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
574,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
575,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
576,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
577,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
578,drep1025p6hdcn0rf9lqdy39fnsjcw6qg2p4hhwmx65xc63352p5r0gn,0,0
508,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
509,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
510,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
511,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
512,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
513,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
514,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
515,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
516,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
517,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
518,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
519,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
520,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
521,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
522,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
523,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
524,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
525,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
526,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
527,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
528,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
529,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
530,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
531,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
532,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
533,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
534,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
535,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
536,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
537,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
538,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
539,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
540,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
541,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
542,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
543,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
544,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
545,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
546,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
547,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
548,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
549,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
550,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
551,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
552,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
553,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
554,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,1,0
555,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
556,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,1
557,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
558,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
559,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
560,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
561,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
562,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
563,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
564,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
565,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
566,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
567,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
568,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
569,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
570,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
571,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
572,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
573,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
574,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
575,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
576,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
577,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
578,drep1029z4azgy00vflahgxrl57hyl3tegdfg0f4mwf3aaw8pvj6yvz7,0,0
508,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
509,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
510,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
511,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
512,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
513,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
514,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
515,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
516,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
517,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
518,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
519,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
520,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
521,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
522,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
523,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
524,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
525,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
526,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
527,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
528,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
529,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
530,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
531,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
532,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
533,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
534,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
535,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
536,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
537,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
538,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
539,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
540,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
541,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
542,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
543,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
544,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
545,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
546,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
547,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
548,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
549,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
550,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
551,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
552,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
553,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
554,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
555,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
556,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
557,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
558,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
559,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
560,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,3,0
561,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,2,0
562,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,3
563,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,2,2
564,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
565,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,2
566,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
567,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
568,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
569,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
570,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
571,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
572,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
573,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
574,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
575,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
576,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
577,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
578,drep102fvfd8peu4z8scaddk2cpr3fz3cptpr8akqqnkxxexxxj7rvjf,0,0
508,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
509,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
510,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
511,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
512,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
513,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
514,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
515,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
516,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
517,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
518,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
519,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
520,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
521,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
522,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
523,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
524,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
525,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
526,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
527,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
528,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
529,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
530,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
531,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
532,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
533,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
534,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
535,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
536,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
537,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
538,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
539,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
540,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
541,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
542,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
543,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
544,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
545,drep102j4x2aqqj06l88678r8pnml58jc0c8gqltseswyjj3zkc60d43,0,0
