hash,bech32,name,ticker,valid_meta,itn,impersonator,active_stake,live_stake,owner_stake,delegator,block_epoch,total_block,block,margin,fixed_cost,pledge,reward_amount,pool_fee,reg_time,ros,mithril,cluster_name,cluster_order,retiring_epoch
3cccaa9af6c65d911983921a1594285e8a1ca467a6ce0e9d2d936bbd,pool18nx24xhkcewezxvrjgdpt9pgt69pefr85m8qa8fdjd4m6p7egw9,AYE#1,AYE_1,True,False,False,93505493,93505493,93505493,1,0,0,0,0.01,340000000,50000000,0,0,1596774011,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,cardanostakeada.com,1.0,
2f17551ea621427535afc23e233b2d6a40ef44999ced2b6b7b0ea8fc,pool19ut4284xy9p82dd0cglzxweddfqw73yennkjk6mmp650chnr6lz,ELEMENTAL Stake Pool,ELEMT,True,False,False,696746819989,696746819989,135637188334,65,115,292,0,0.019,170000000,100000000000,202477906983,35777142296,1596771291,"{'0': '0.0329', '1': 0, '2': 0, '3': '0.0027', '6': '0.0125', '12': '0.0112', '18': '0.0127', '36': '0.0113', '73': '0.0131'}",False,,,
03a65fd582dd4701b696c9b9d483f0422bd09fde6439300775200e5c,pool1qwn9l4vzm4rsrd5kexuafqlsgg4ap877vsunqpm4yq89crm4aqr,Onomic,NOMIC,True,False,False,79065199,79065199,0,4,0,0,0,0.03,340000000,496030845332,0,0,1596762071,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
70e483a5702e3907e4079113470209ceab93ad83070c84a62b20b350,pool1wrjg8fts9cus0eq8jyf5wqsfe64e8tvrquxgff3tyze4qal4hwq,TricahuePool,TPOOL,True,False,False,162442997692,162442997692,21117926952,16,93,154,0,0.018,340000000,1000000000,68926657043,32868959325,1596757971,"{'0': '0.0275', '1': 0, '2': '0.0029', '3': '0.0019', '6': '0.0009', '12': '0.0011', '18': '0.0007', '36': '0.0010', '73': '0.0018'}",False,,,
33804ceb7f4add2479faee0544c802f2369a81a4c94a284bef8f6a3e,pool1xwqye6mlftwjg706acz5fjqz7gmf4qdye99zsjl03a4ru68ghee,AdaNet.io,ANET,True,False,False,2832495065488,2833871119832,722470906941,37,317,1038,0,0.02,170000000,100000000000,508349378668,103812550213,1596748071,"{'0': '0.0334', '1': 0, '2': '0.0250', '3': '0.0212', '6': '0.0152', '12': '0.0192', '18': '0.0196', '36': '0.0206', '73': '0.0245'}",True,,,
f218d7c550fecc856bdf09c6ec12d64f68a59b6727f29bedb06d88b1,pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,STacking_PiZza,STPZ1,True,False,False,849418522429,849418322344,30347212216,33,153,298,0,0.03,170000000,12000000000,118697922964,44481071728,1596747571,"{'0': '0.0270', '1': 0, '2': '0.0077', '3': '0.0103', '6': '0.0046', '12': '0.0169', '18': '0.0199', '36': '0.0207', '73': '0.0194'}",False,,,
2beaa09cc4c978dfa0c834f538d0f733f8fdcb99461c130fadb4581b,pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,WITCHER,WTCHR,True,False,False,2920621038,2920621038,2920621038,1,0,0,0,0.035,340000000,100000000000,0,0,1596747151,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
da7659a5e9c29d69e0b5698996cc916197b6556fa7460f604434368f,pool1mfm9nf0fc2wknc94dxyedny3vxtmv4t05arq7czyxsmg7qcy76n,BavarianStakePool,BYADA,True,False,False,1824935163,1824935163,1000000,21,134,299,0,0,340000000,1000000,179803221028,49147523216,1596743871,"{'0': '0.0382', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
224d7939df10e8de9d57f7a443c676e0c972f9f9268440b4e5493402,pool1yfxhjwwlzr5da82h77jy83nkuryh970ey6zypd89fy6qyuxfppe,,,True,False,False,9825875,9825875,9825875,2,0,0,0,0.025,340000000,1000000000000,0,0,1596737891,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
a1939bf991b0e92af264cc0469a5848d4adadcf02aaf5335df55f0bd,pool15xfeh7v3kr5j4unyeszxnfvy349d4h8s92h4xdwl2hct6n0wgah,,,True,False,False,939083298,939083298,939083298,1,0,0,0,0.02,340000000,700000000,0,0,1596736291,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
85ab02e372c1614e3a82973da5cf91bcb1e04aa8cf720f06042925d2,pool1sk4s9cmjc9s5uw5zju76tnu3hjc7qj4geaeq7psy9yjay4a9nwd,QUBIT,QUBIT,True,False,False,103164846,103164846,2170794,2,0,0,0,0.01,340000000,25000000000,0,0,1596736131,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
95eb8ea6bd4ce4d44f27d969d6b6e58e7c24e85f999e1b513fc309f8,pool1jh4caf4afnjdgne8m95addh93e7zf6zlnx0pk5flcvylsps7nsp,Lydia Pool,LYDIA,True,False,False,999825743,999825743,999825743,1,0,0,0,0,340000000,1000000,0,0,1596724151,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
0cc4e441026e975f1cf048fcd3489c86424014dd34c244e268cb8095,pool1pnzwgsgzd6t4788sfr7dxjyusepyq9xaxnpyfcngewqf29t9ayd,Staking Rocks!,PHRCK,True,False,False,6272856373316,6265581479383,76746344266,2639,350,2481,2,0.0095,340000000,15000000000,1277287797868,135016213543,1596710111,"{'0': '0.0348', '1': 0, '2': '0.0083', '3': '0.0181', '6': '0.0210', '12': '0.0228', '18': '0.0236', '36': '0.0243', '73': '0.0246'}",False,,,
6b2a46607f55b29ec1b50192708b9a2d2610012d133e4ef2ea301374,pool1dv4yvcrl2kefasd4qxf8pzu695npqqfdzvlyauh2xqfhgf6ng8d,Creaky Ion,ION,True,False,False,0,0,0,2,0,0,0,0.04,340000000,10000000000,0,0,1596706071,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
9cd2e5e69fb8ce334899af4fb3d86ba261cd260a444a8d6300796600,pool1nnfwte5lhr8rxjye4a8m8krt5fsu6fs2g39g6ccq09nqqf8sekw,Infstones,IFS2,True,False,False,25300000,25300000,0,6,0,0,0,0.04,340000000,100000000,0,0,1596700251,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,infstones.io,1.0,
b5b762b66218e4b9c3325ac8dce360d44d5686df9f9e44ff2dee5b39,pool1kkmk9dnzrrjtnsejttydecmq63x4dpkln70yfledaednj7mf7rk,Luminapool,LUM,True,True,False,337844912082,341259039743,12376424750,35,185,301,0,0.0238,170000000,10000000000,143172663928,61167705083,1596688411,"{'0': '0.0304', '1': 0, '2': '0.0987', '3': '0.0648', '6': '0.0520', '12': '0.0253', '18': '0.0248', '36': '0.0267', '73': '0.0178'}",False,,,
37c37fde7262737abd98024a96e5c25c25ab10c0d69f5b77180b1efe,pool1xlphlhnjvfeh40vcqf9fdewztsj6kyxq6604kaccpv00umjfu0d,stakefish,FISH,True,False,False,13384824074299,13388530773628,526501992205,5343,346,11791,4,0.05,340000000,500000000000,6406889988748,232548637777,1596685391,"{'0': '0.0373', '1': 0, '2': '0.0139', '3': '0.0167', '6': '0.0190', '12': '0.0226', '18': '0.0219', '36': '0.0229', '73': '0.0231'}",False,,,
75f7b7dec6e4c973407a6a64132961635f405f2c3a9ff31598db01da,pool1whmm0hkxunyhxsr6dfjpx2tpvd05qhev820lx9vcmvqa5wjc6nh,One Community ADA,1COMM,True,False,False,64933088406159,64978047426382,407689503703,897,287,1863,25,0,170000000,402000000000,655601814609,79248420081,1596678831,"{'0': '0.0255', '1': 0, '2': '0.0146', '3': '0.0179', '6': '0.0208', '12': '0.0226', '18': '0.0236', '36': '0.0238', '73': '0.0241'}",False,,,
00beef284975ef87856c1343f6bf50172253177fdebc756524d43fc1,pool1qzlw72zfwhhc0ptvzdpld06szu39x9mlm6782efy6sluz932fx6,Blue Cheese Stakehouse,BCSH2,True,False,False,4514536704313,4509380415413,10001967599,796,356,4361,3,0.02,340000000,10000000000,2840110093343,219198172058,1596678751,"{'0': '0.0428', '1': 0, '2': '0.0057', '3': '0.0170', '6': '0.0228', '12': '0.0190', '18': '0.0200', '36': '0.0195', '73': '0.0204'}",False,bluecheesestakehouse.com,3.0,
4cd59d541139e7c82d13f63af5f668375455f6822bcf802b1498972d,pool1fn2e64q388nustgn7ca0tangxa29ta5z908cq2c5nztj6sntdsk,,,True,False,False,0,0,0,1,0,0,0,0.04,345000000,100000000,0,0,1596673371,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
a284343fcb143cc961de06aa33d32866b291d0bf81275650800188f6,pool152zrg07tzs7vjcw7q64r85egv6efr59lsyn4v5yqqxy0vspj26f,The Princeton Pool,PTON,True,False,False,0,0,0,4,0,0,0,0.02,340000000,50000000000,0,0,1596667291,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
e455088c9164ae075f0300bc1a7234c30433556c6b88d4301a06cfe5,pool1u32s3ry3vjhqwhcrqz7p5u35cvzrx4tvdwydgvq6qm8720qrg0s,LEO4 Pool,LEO4,True,False,False,118423871629,118423871629,0,6,239,6892,0,0.2,340000000,50000000000,4578800615577,1224349314043,1596659791,"{'0': '0.0370', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,staking-fm.site,7.0,
699c814b5a0f3bf2d35b9b0adcfed9fa0fe891881a9ad3c15e2edf73,pool1dxwgzj66pual956mnv9delkelg873yvgr2dd8s279m0hxqvr475,ADAPOP,APOP,True,False,False,52865197461122,53164367762953,1033346657566,3178,354,12618,13,0.01,340000000,1000000000000,6830293927892,197481775778,1596659711,"{'0': '0.0367', '1': 0, '2': '0.0134', '3': '0.0152', '6': '0.0171', '12': '0.0212', '18': '0.0229', '36': '0.0240', '73': '0.0258'}",False,,,
195a96523a7f7e1a36ef53ecfa3db59d4972dea8dc0bf4be03dd622a,pool1r9dfv5360alp5dh020k050d4n4yh9h4gms9lf0srm43z5zk4d3s,LEO5 Pool,LEO5,True,False,False,115453029,115453029,107453029,3,0,0,0,0.2,340000000,0,0,0,1596657951,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,staking-fm.site,6.0,
20b95f87c93f3be9e5094c8fbdb924f9ab8b5e1c7bfb542d3a8bc7fc,pool1yzu4lp7f8ua7negffj8mmwfylx4ckhsu00a4gtf630rlcwnl7gd,LEO3 Pool,LEO3,True,False,False,380119872,380119872,0,9,231,6213,0,0.2,340000000,50000000000,4221606362422,1134004935953,1596654351,"{'0': '0.0375', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,staking-fm.site,5.0,
c4a4b16b33b63da2117f4a84d3ea686f34fcf9f4603ce016af9e39aa,pool1cjjtz6enkc76yytlf2zd86ngdu60e705vq7wq940ncu6506s6n2,LEO2 Pool,LEO2,True,False,False,19639639941,19639639941,0,10,264,6482,0,0.2,340000000,50000000000,4360180219520,1177472532521,1596652391,"{'0': '0.0378', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,staking-fm.site,4.0,
e98e298624ce6efe34635318bdd5d634bed732bb238989d3d1b6fc9e,pool1ax8znp3yeeh0udrr2vvtm4wkxjldwv4mywycn573km7fu20y5xa,GAGA2,GAGA2,True,False,False,32007346741618,32012623106288,50009386886,15,306,12167,5,0.05,340000000,50000000000,6740109510624,458183500291,1596649431,"{'0': '0.0328', '1': 0, '2': '0.0077', '3': '0.0103', '6': '0.0072', '12': '0.0084', '18': '0.0135', '36': '0.0133', '73': '0.0160'}",False,staking-fm.site,3.0,
f8328a36320b8719b07da68f3b28f019feb5907ac26a42420d3680b3,pool1lqeg5d3jpwr3nvra568nk28sr8lttyr6cf4yyssdx6qtxea9nmr,GAGA Pool,GAGA,True,False,False,399310583156,399310583156,0,27,283,12025,0,0.05,340000000,50000000000,8124847910650,520068273410,1596646131,"{'0': '0.0403', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,staking-fm.site,2.0,
90e1b6f74ae747a8b8736eda88cb816af7b5c0db9817ad0e3bdc62e9,pool1jrsmda62uar63wrndmdg3jupdtmmtsxmnqt66r3mm33wj2fd2yh,BROSMETHEUS,AHOY,True,False,False,509766415,509766415,509766415,1,0,0,0,1,340000000,500000000,0,0,1596641591,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,Brosmetheus,0.0,
f83cb7810af45813ad4e16f2497a0d02997e2987f4a41fa3830a4d88,pool1lq7t0qg273vp8t2wzmeyj7sdq2vhu2v87jjplgurpfxcs9afnr3,LEOPool,LEO,True,False,False,7400036257119,7400036257119,0,11,233,5884,0,0.2,340000000,50000000000,4156108574857,1118327647909,1596638651,"{'0': '0.0375', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,staking-fm.site,1.0,
86d56db6754947d5c6dfd788568c189cc188d448aa6bc4ee634f655a,pool1sm2kmdn4f9rat3kl67y9drqcnnqc34zg4f4ufmnrfaj45gcv89d,Let Them Eat Stake,LTES,True,False,False,1416330517927,1416330517927,161893233478,57,212,574,0,0.0025,170000000,25000000000,281439301922,67843034770,1596637451,"{'0': '0.0312', '1': 0, '2': 0, '3': 0, '6': '0.0063', '12': '0.0055', '18': '0.0085', '36': '0.0124', '73': '0.0133'}",False,,,
4a2aa209e00f2926bd0d8a286592bbdea4d35a593c05d41efe29e642,pool1fg42yz0qpu5jd0gd3g5xty4mm6jdxkje8szag8h798nyyxw6zd3,CCJ3,CCJ3,True,False,False,21228216915501,21231155134079,100001440401,152,356,9998,8,0.048,170000000,100000000000,6225577899301,414008257717,1596637311,"{'0': '0.0392', '1': 0, '2': '0.0119', '3': '0.0168', '6': '0.0213', '12': '0.0230', '18': '0.0225', '36': '0.0236', '73': '0.0249'}",False,cardano.ipclub29.com,4.0,
8871f659c6ce6a29afc0c52963cc872898db31235bead5b4a514b746,pool13pclvkwxee4znt7qc55k8ny89zvdkvfrt04dtd99zjm5vs2tws5,CCJ2,CCJ2,True,False,False,28662610991433,28248560156237,100001440401,181,355,12281,11,0.048,170000000,100000000000,7256886103785,465757363408,1596637271,"{'0': '0.0383', '1': 0, '2': '0.0149', '3': '0.0188', '6': '0.0232', '12': '0.0231', '18': '0.0238', '36': '0.0261', '73': '0.0260'}",False,cardano.ipclub29.com,3.0,
39654d8b4eebd091f6ce64d4be8fc05c5e50187b821b9a334076ce55,pool189j5mz6wa0gfrakwvn2tar7qt309qxrmsgde5v6qwm892n6re3v,CCJ,CCJ,True,False,False,3232764073625,3232808553354,100001592419,55,345,3992,1,0.048,170000000,100000000000,2959818408592,250576455659,1596637131,"{'0': '0.0465', '1': 0, '2': '0.0020', '3': '0.0052', '6': '0.0150', '12': '0.0192', '18': '0.0198', '36': '0.0195', '73': '0.0244'}",False,cardano.ipclub29.com,2.0,
c37dc293331bd9615cb697a77b9147265472ef97c3513b9182f0e22f,pool1cd7u9yenr0vkzh9kj7nhhy28ye289muhcdgnhyvz7r3z7jwcxl9,WeAreAdaCardano Pool,WAAC,True,False,False,41226879055,41226879055,25426075945,6,33,87,0,0.03,340000000,25000000000,64407385873,13023446456,1596627551,"{'0': '0.0379', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
581f191fbda6c996fc6734b4bfae0b6c274c84660570da8074aeeec5,pool1tq03j8aa5myedlr8xj6tltstdsn5eprxq4cd4qr54mhv25unsyk,CYBER Pool,CYBER,True,False,False,0,0,0,1,0,0,0,0.05,340000000,50000000000,0,0,1596616631,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
2a75eaa83fd90ceabaab15f2e7be20d7b0953bd8d698a3ed76d27c93,pool19f6742plmyxw4w4tzhew003q67cf2w7c66v28mtk6f7fxf80ak7,,,True,False,False,516461389,516461389,516461389,1,0,0,0,0.03,340000000,2000000,0,0,1596607091,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
6b3d0a2675d95b9c9e7861a97b2d3b84cdaea08dbcfc538d2d04ba2e,pool1dv7s5fn4m9dee8ncvx5hktfmsnx6agydhn798rfdqjazuwr84gc,BOBA Stake Pool,BOBA,True,False,False,1357053565196,1352109623196,1146788576126,132,286,910,0,0,340000000,500000000000,432593350674,103457968748,1596604391,"{'0': '0.0351', '1': 0, '2': '0.0196', '3': '0.0198', '6': '0.0100', '12': '0.0118', '18': '0.0154', '36': '0.0190', '73': '0.0199'}",False,,,
bfcab9bc01e4930868b7d4871764387e7cbe6058b853cf4f95df5efd,pool1hl9tn0qpujfss69h6jr3wepc0e7tuczchpfu7nu4ma006u5scfw,High Stakes,HISTK,True,False,False,6707636362,6707636362,0,4,0,0,0,0,340000000,400000000,0,0,1596593071,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
7e82a949dc775005761ec3446a9358261416cbdd8de2c6530cb3270b,pool106p2jjwuwagq2as7cdzx4y6cyc2pdj7a3h3vv5cvkvnskegff3w,VoltPool,VOLT,True,False,False,6972569599017,6985519191846,7267110306,1632,355,6071,1,0,340000000,1000000000,3955096612802,140386711528,1596589771,"{'0': '0.0426', '1': 0, '2': '0.0075', '3': '0.0189', '6': '0.0241', '12': '0.0245', '18': '0.0236', '36': '0.0238', '73': '0.0250'}",False,,,
4ec969524032c26e3d47a29e5e8e3e5f5d45074701fd3da34c0e2d77,pool1fmykj5jqxtpxu0285209ar37taw52p68q87nmg6vpckhwrtje5w,DPADA,DPADA,True,False,False,397178663,397178663,8473798,12,111,344,0,0.02,340000000,100000000000,222176077001,42285460084,1596584771,"{'0': '0.0409', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
68f866aa0448d8066426be9e913c171f7f8cc07c0def4eaf92e5df2b,pool1druxd2syfrvqvepxh60fz0qhralcesruphh5atujuh0jktjy0ma,Black Star Stake Pool,BSSP,True,True,False,4054858621719,4056075183376,52652752156,1067,340,3842,2,0.0199,170000000,10000000000,2415357798964,158175492673,1596577791,"{'0': '0.0417', '1': 0, '2': '0.0079', '3': '0.0167', '6': '0.0137', '12': '0.0100', '18': '0.0130', '36': '0.0141', '73': '0.0178'}",False,blackstarpool.com,0.0,
50a251d84927d932b9393cb462f300d215faedd5e8a5e791e869f32c,pool12z39rkzfylvn9wfe8j6x9ucq6g2l4mw4azj70y0gd8ejczznyj3,Bravo pool,BRAVO,True,False,False,73601152326373,73015371182415,345575991693,10531,336,18763,20,0.015,340000000,310000000000,9533103950007,219049320388,1596573811,"{'0': '0.0355', '1': 0, '2': '0.0146', '3': '0.0201', '6': '0.0217', '12': '0.0227', '18': '0.0235', '36': '0.0249', '73': '0.0267'}",False,bravostakepool.nl,0.0,
23eba99f91e0a9454f77115c6f498a44cbf22c8c77e6bcaec4eb180a,pool1y046n8u3uz552nmhz9wx7jv2gn9lytyvwlntetkyavvq52nzqzs,Staking Prime by PwC OPS 🔥 24/7/365 Availability,PRIME,True,False,False,36313357,36313357,36313357,2,0,0,0,0.005,340000000,250000000000,0,0,1596573311,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,linkedin.com,0.0,
18ae4e392e68ad0d958a164e1ff49b63591e3ea62f5ebddd0ab0cdeb,pool1rzhyuwfwdzksm9v2ze8playmvdv3u04x9a0tmhg2krx7kt2635t,BlockTechSystems Pool,BTS,True,False,False,983781249,983781249,983781249,2,1,1,0,0.05,340000000,500000000,1559372477,422072235,1596566571,"{'0': '0.0432', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
ce19882fd62e79faa113fcaef93950a4f0a5913b20a0689911b6f62d,pool1ecvcst7k9eul4ggnljh0jw2s5nc2tyfmyzsx3xg3kmmz6ptgfwj,Nu.Fi & AdaLite 2,NUFI2,True,False,False,15259852198772,15294459083179,1002830191,2688,356,10582,6,0.03,340000000,1000000000,7504100436582,352438408962,1596565671,"{'0': '0.0420', '1': 0, '2': '0.0173', '3': '0.0198', '6': '0.0209', '12': '0.0216', '18': '0.0205', '36': '0.0219', '73': '0.0251'}",False,nu.fi,1.0,
a8a82e00853b4b4d62cb24b825f65ee57b574b273e0f970a606df5c3,pool14z5zuqy98d956cktyjuztaj7u4a4wje88c8ewznqdh6uxwlpnj4,LINUX Pool 🐧,LINUX,True,False,False,107145887,107145887,0,5,6,7,0,0.03,340000000,200000000000,6347027887,2067086540,1596564791,"{'0': '0.0372', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
e2eed9f58a161573050ab9324252b4fcccbf9fe06e1a034b6f91d748,pool1uthdnav2zc2hxpg2hyeyy545lnxtl8lqdcdqxjm0j8t5srmyvzj,AdaStrong,ADAST,True,False,False,37442592661549,37459208103994,1048025515204,341,353,10426,15,0.05,345000000,1000000000000,5540881086515,424036387063,1596561411,"{'0': '0.0352', '1': 0, '2': '0.0116', '3': '0.0178', '6': '0.0238', '12': '0.0228', '18': '0.0249', '36': '0.0247', '73': '0.0253'}",False,adastrong.com,1.0,
e594951faeec31cb8efc70c3e36887f18f8bc62c718f25ec64807dfa,pool1uk2f28awascuhrhuwrp7x6y87x8ch33vwx8jtmrysp7l5ngq78j,POWER Stake Pool 1,POWER,True,False,False,17664317517543,17659720508002,225044137252,6266,350,8042,5,0.0097,340000000,135000000000,4661840352595,160655932568,1596560751,"{'0': '0.0386', '1': 0, '2': '0.0087', '3': '0.0117', '6': '0.0179', '12': '0.0207', '18': '0.0224', '36': '0.0244', '73': '0.0264'}",False,powerstakepool.com,0.0,
84c9de7f612d7a6cfbebd805fb0960997a65d09608e4b35e2044e34c,pool1snyaulmp94axe7ltmqzlkztqn9axt5ykprjtxh3qgn35cred9pf,Royal,ROYAL,True,False,False,1001676644,1001676644,0,4,1,1,0,0.095,450000000,1000000,887743729,543188568,1596560031,"{'0': '0.0236', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
fd9f7e46723207d8e7684f7d1568f9f9ca011179c252f488453abac6,pool1lk0hu3njxgra3emgfa73268el89qzytecff0fzz982avvjsw3l6,Mirabilia,IMPI,True,False,False,98362830698,70410874604,7278721602,22,128,392,0,0.03,340000000,10000000000,232650541930,49632907925,1596559871,"{'0': '0.0356', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': '0.0002', '73': '0.0086'}",False,,,
880f6f960fb7121fbd92dcc76525531167fcc6c5fc43315eb3ca3a9f,pool13q8kl9s0kufpl0vjmnrk2f2nz9nle3k9l3pnzh4negaf7kmd80p,Tao Pool,TAO,True,False,False,1034088522,1034088522,1016464205,3,0,0,0,0.05,340000000,1000000000,0,0,1596557851,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
29df06255834d24d6a149224cf114a371bea08b64e7537e224a561a5,pool1980svf2cxnfy66s5jgjv7y22xud75z9kfe6n0c3y54s62w56435,HYPE STAKING,HYPE,True,False,False,939561426976,939219057519,250076053957,391,214,666,0,0,340000000,250000000000,252947097938,73449061214,1596554011,"{'0': '0.0280', '1': 0, '2': '0.0143', '3': '0.0095', '6': '0.0050', '12': '0.0123', '18': '0.0118', '36': '0.0124', '73': '0.0131'}",False,,,
b888707321f1add918c7fe43429159183ff8e075abc5b2bf0bccab7c,pool1hzy8quep7xkajxx8lep59y2erqll3cr440zm90ctej4hchyfedg,,,True,False,False,0,0,0,1,0,0,0,0.02,340000000,400000000,0,0,1596552651,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
0abed0bdf287e9f298282efde1759706ddeeed68a4fe97c9dc6ff8a1,pool1p2ldp00jsl5l9xpg9m77zavhqmw7amtg5nlf0jwudlu2zaq389s,WolverinePool,WOLV,True,False,False,366372770010,366372770010,363540056680,16,120,364,0,0.0175,170000000,350000000000,228562547948,40336603012,1596552131,"{'0': '0.0420', '1': 0, '2': 0, '3': 0, '6': '0.0123', '12': '0.0155', '18': '0.0166', '36': '0.0159', '73': '0.0157'}",False,,,
991a64a6e3d866f4af4e0a2bfd61c15486a47ccc352e61e8a6b4fef8,pool1nydxffhrmpn0ft6wpg4l6cwp2jr2glxvx5hxr69xknl0s5p603w,KnockturnAlley,KTA,True,False,False,1704777377,1704777377,0,7,95,236,0,0,340000000,1000000000,179611056843,35512057121,1596536311,"{'0': '0.0403', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
81876111eb247d0500dad621803b98683ecced72f97590c75b02473b,pool1sxrkzy0ty37s2qx66cscqwucdqlvemtjl96ep36mqfrnku9lq8t,StarPool,STAR,True,False,False,1043463985,1043463985,1043463985,1,0,0,0,0.1,340000000,0,0,0,1596526411,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,staking-fm.site,0.0,
36d2b3384005b883f05f54d4461afbd59eb354725e7e553a4860fe9b,pool1xmftxwzqqkug8uzl2n2yvxhm6k0tx4rjtel92wjgvrlfk0uqy8c,HashQuark,QUARK,True,False,False,3504492886,3504492886,0,19,62,1499,0,0.1,340000000,110800000000,1224542758349,156990186093,1596522371,"{'0': '0.0461', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
dfd6ebd73fca6256db9c13e87fa13c61bc5c51d898a3017791e8ef02,pool1mltwh4elef39dkuuz058lgfuvx79c5wcnz3szau3arhsyq22ace,Crypto Pool Party,PARTY,True,False,False,90732372460,90732372460,0,5,14,16,0,0.03,345000000,25000000000,6326149663,5025654105,1596520171,"{'0': '0.0103', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
dc5dddfa4734bb70d3607c469b613825696cb049266db693d531d174,pool1m3wam7j8xjahp5mq03rfkcfcy45kevzfyekmdy74x8ghgpm5cdz,Latin America Stake Pool,LATSP,True,False,False,122680092731,122680092731,27712036094,12,40,54,0,0.03,340000000,27700000000,26868732797,14421187348,1596516071,"{'0': '0.0136', '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,,,
36eb3efd97891be08b02f8cf57565f1136e00e70bfc2c3bf87868593,pool1xm4nalvh3yd7pzczlr84w4jlzymwqrnshlpv80u8s6zex997kc6,InfStones,IFS,True,False,False,11700000,11700000,0,7,0,0,0,0.04,340000000,100000000,0,0,1596516071,"{'0': 0, '1': 0, '2': 0, '3': 0, '6': 0, '12': 0, '18': 0, '36': 0, '73': 0}",False,infstones.io,0.0,
