active_stake,bech32,block,block_epoch,cluster_name,cluster_order,delegator,fixed_cost,hash,impersonator,itn,live_stake,margin,mithril,name,owner_stake,pledge,pool_fee,reg_time,retiring_epoch,reward_amount,ros_0,ros_1,ros_12,ros_18,ros_2,ros_3,ros_36,ros_6,ros_73,ticker,total_block,valid_meta
4664004,pool1gglca5t7h2tky6jrhp08sxsf3mecvh0xk6sc4v3mcpfzc8jwu2w,0,1,,,5,340000000,423f8ed17eba97626a43b85e781a098ef3865de6b6a18ab23bc0522c,False,False,4664004,0.009,False,HolyTransaction Pool,0,10000000000,351522022,1597236931,,1268702672,0.0146,0,0,0,0,0,0,0,0,HOLY,1,True
48771670741543,pool1fpu5xurq3jx5rn626ejcx0dzzzk5lmtvdl2qkj9l4kw2sjp50dz,13,344,moonstake.io,2,235,340000000,48794370608c8d41cf4ad665833da210ad4fed6c6fd40b48bfad9ca8,False,False,48795063164703,0.025,False,Moonstake 6,100742695029,100000000000,341297732026,1597229111,,8781091868817,0.0356,0,0.0221,0.0232,0.0139,0.0184,0.0247,0.0211,0.0261,MS6,16111,True
62028956336447,pool1vkc0dvuf8rxrch87umfayacgglrh8f88ef0f64xrdue5u2xjwfm,16,308,infstones.com,0,590,345000000,65b0f6b38938cc3c5cfee6d3d2770847c773a4e7ca5e9d54c36f334e,False,False,62173193451574,0.1,False,InfStones,0,0,296004539064,1597220391,,1721902051811,0.0276,0,0.0207,0.0218,0.0110,0.0150,0.0226,0.0185,0.0229,IFS1,4120,True
30606152627525,pool19lz8nyz0jjpdrdtnjaar4untk4th23gpg5s7aegn7480zff4vgq,6,347,moonstake.io,1,888,340000000,2fc479904f9482d1b573977a3af26bb5577545014521eee513f54ef1,False,False,30615549218378,0.025,False,Moonstake 5,100664631610,100000000000,350407816394,1597217351,,9100217745778,0.0362,0,0.0208,0.0225,0.0074,0.0159,0.0241,0.0194,0.0253,MS5,16354,True
56381043103667,pool1wpmjtfqcwvtcs9znpuulk99yk2zz6pfh0c4k9f2xlcspgqjndk2,18,352,moonstake.io,0,299,340000000,707725a41873178814530f39fb14a4b2842d05377e2b62a546fe2014,False,False,56396537109435,0.025,False,Moonstake 4,100811035126,100000000000,352946226065,1597212331,,9135321814276,0.0363,0,0.0219,0.0233,0.0115,0.0167,0.0240,0.0210,0.0246,MS4,16007,True
6878454118,pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,0,4,,,5,340000000,d1d51a624180d8e9b1adddf1e6ed7800fd8abe4adfc61bc40ce1ad19,False,False,6878454118,0.01,False,Omega Ada Stakepool,0,625000000000,1407055540,1597197511,,4658498645,0.0167,0,0,0,0,0,0,0,0,OMEGA,6,True
238483208522,pool1ddghnthymd3duklvx5pfunymqg29xe4vlmy89u2efyjdktn33kz,0,100,,,31,340000000,6b5179aee4db62de5bec35029e4c9b02145366acfec872f1594924db,False,False,200471825479,0.01,False,Ada Booster,85325473356,61000000000,37990673943,1597189611,,260336617769,0.0391,0,0.0007,0.0007,0,0.0010,0.0008,0.0005,0.0007,BOOST,429,True
0,pool15723rmfj9yw88yj3vjhh4f82xlwkqrwthmgw79zt6v7ukx3zv2y,0,0,pest39.github.io,1,0,345000000,a79511ed32291c73925164af7aa4ea37dd600dcbbed0ef144bd33dcb,False,False,0,0.05,False,ZLZ Stake Pool,0,100000000,0,1597159051,,0,0,0,0,0,0,0,0,0,0,ZLZ,0,True
0,pool19upjnw6s32kyfrv863nxu08yw6fyvjz7j3p4c3zl95arytp068x,0,0,,,1,340000000,2f0329bb508aac448d87d4666e3ce4769246485e94435c445f2d3a32,False,False,0,0.01,False,HZVCardano,0,30000000000,0,1597148631,,0,0,0,0,0,0,0,0,0,0,HZV,0,True
14690290812917,pool1x0qm7xsyh2za3ltprxsgael544je4hg8tc3q3v5gv232z8jt4wp,0,360,p2p.org,0,3927,340000000,33c1bf1a04ba85d8fd6119a08ee7f4ad659add075e2208b28862a2a1,False,False,14460391185768,0.035,False,P2P & CEX,13297552053,1000000000,181091310672,1597138071,,9069796977266,0.0397,0,0.0211,0.0211,0.0123,0.0159,0.0230,0.0194,0.0260,PPCX1,14586,True
4114733371115,pool15m78a3nfcepn8ekyzx6sa8yexg7cqseer2ktu26f7l9jjq0e502,0,352,,,12,340000000,a6fc7ec669c64333e6c411b50e9c99323d8043391aacbe2b49f7cb29,False,False,4115779459019,0.05,False,NOBI,2331244681,3000000,288388689235,1597128591,,3377164821289,0.0338,0,0.0147,0.0163,0.0090,0.0100,0.0179,0.0130,0.0204,NOBI,5908,True
30648988302,pool19r33az023gn3n8p2x35hq00j2dxc8vwln0nanpcfuvc8759cvkz,0,53,,,11,340000000,28e31e89ea8a27199c2a3469703df2534d83b1df9be7d98709e3307f,False,False,30648988302,0.0499,False,Crypto Stakehouse - BULL,25084580674,25000000000,25569225817,1597126771,,150211492447,0.0414,0,0,0,0,0,0,0,0,BULL,171,True
2534400511,pool1gjmerqh4wxl553enqeqgc6m3r3gt6yspdg29jy6nuypa6k2tpdt,0,75,neoply.io,0,26,340000000,44b79182f571bf4a473306408c6b711c50bd12016a14591353e103dd,False,False,2534400511,0.13,False,NEOPLY,0,0,653877429278,1597120631,,4205280234505,0.0461,0,0,0,0,0,0,0,0,NPY,4706,True
75496981994966,pool16agnvfan65ypnswgg6rml52lqtcqe5guxltexkn82sqgj2crqtx,17,353,,,9348,340000000,d7513627b3d50819c1c84687bfd15f02f00cd11c37d7935a67540089,False,False,75599573833649,0.01,True,Spire Staking | 🏆 Top 10 Operator,1508675722801,1500000000000,192684752311,1597119791,,10837242728542,0.0363,0,0.0222,0.0229,0.0114,0.0159,0.0249,0.0208,0.0262,SPIRE,20584,True
1056985835959,pool1calq8kjzrvp83l80rtvgmulausl99q4tjfkz2lp227vkymd5wgg,0,251,,,601,170000000,c77e03da421b0278fcef1ad88df3fde43e5282ab926c257c2a579962,False,False,1056985835959,0.02,False,Odin's Pool,206695483978,180000000000,80865044182,1597106051,,475630553520,0.0379,0,0.0103,0.0118,0,0.0041,0.0165,0.0078,0.0195,ODIN,845,True
466984959,pool1ng0wg25mkdkcmryzh5dcw70p0462z7svegxr9c7d2k5cqf9tt2k,0,16,,,2,340000000,9a1ee42a9bb36d8d8c82bd1b8779e17d74a17a0cca0c32e3cd55a980,False,False,466984959,0,False,Pizza Global Pool,0,54000000000,5686400719,1597094411,,14589106508,0.0316,0,0,0,0,0,0,0,0,PIZZA,19,True
942823411,pool15730lwmu7vrffkl40wtjrnctsfd840fl5jmuw230r0d65a74k5e,0,0,ada.asic.network,1,2,345000000,a7a2ffbb7cf30694dbf57b9721cf0b825a7abd3fa4b7c72a2f1bdbaa,False,False,942823411,0.005,False,ASIC Pool,942823411,200000000,0,1597073751,,0,0,0,0,0,0,0,0,0,0,ASIC,0,True
4072302660,pool1jk9na2mu29wwap6pprs0c98j3rvh4jva95f5m3hxnwq86tk9c0l,0,1,fujistakepool.com,1,5,340000000,958b3eab7c515cee874108e0fc14f288d97ac99d2d134dc6e69b807d,False,False,4072302660,0.01,False,富士山 Pool,2706222775,1000000000,342562076,1597071551,,253645593,0.0118,0,0,0,0,0,0,0,0,富士山,1,True
14338918346,pool1kzf7zw2y05e7lyd7ht0nluh39fzmurm2wuvshvut6l6twu0el44,0,8,cardanokitty.com,1,7,340000000,b093e139447d33ef91bebadf3ff2f12a45be0f6a77190bb38bd7f4b7,False,False,14338918346,0.01,False,キティ,5824559377,4000000000,2786635575,1597067791,,6596922291,0.0389,0,0,0,0,0,0,0,0,キティ,12,True
5424376212,pool15amxxauxh409wcuc87e0tusfzuka0wfvxhxmpt6vugqgsw6j4d6,0,0,cardanokitty.com,0,6,340000000,a776637786bd5e5763983fb2f5f209172dd7b92c35cdb0af4ce20088,False,False,5424376212,0.01,False,キティ,1200427817,1000000000,0,1597066371,,0,0,0,0,0,0,0,0,0,0,KITTY,0,True
7785248453,pool1el6ze57482qzf830l6h2y9uj0l9fr5g7xzur89d4d806y896vgf,0,65,,,22,340000000,cff42cd3d53a80249e2ffeaea217927fca91d11e30b83395b569dfa2,False,False,7785248453,0.05,False,,0,280000000000,22899920004,1597042751,,59303609986,0.0320,0,0,0,0,0,0,0,0,,110,True
1257751563591,pool1s2rj8t2a5tfv0rpsfak77g03h96uv3rqxp62t6jm3dh45g2e2pj,0,253,,,269,340000000,828723ad5da2d2c78c304f6def21f1b975c644603074a5ea5b8b6f5a,False,False,1256856769435,0,False,Cardan.io,260112305490,238000000000,86020000000,1597040131,,632876561908,0.0395,0,0.0089,0.0062,0.0105,0.0210,0.0065,0.0105,0.0066,CRD,1021,True
8107911895,pool1kxfg47ms0mlszthp5j8uqpmqp6575j0nfusqne5sd7ggy3ntlsz,0,1,,,6,340000000,b1928afb707eff012ee1a48fc007600ea9ea49f34f2009e6906f9082,False,False,8107911895,0.01,False,カルダノウェーブプール,2465370514,2000000000,340827171,1597021011,,81890002,0.0029,0,0,0,0,0,0,0,0,WAVE,1,True
16071383300670,pool1grgycym8cf0xmgjjr7gx7udmkpu93hqaygysy5myx6ghx8dvl5r,2,346,,,4213,340000000,40d04c1367c25e6da2521f906f71bbb07858dc1d2209025364369173,False,False,16051763492875,0.03,False,THOR - The Viking Pool,101009608204,100000000000,233197562291,1597016511,,3830722273623,0.0378,0,0.0206,0.0213,0.0074,0.0169,0.0236,0.0199,0.0255,THOR,7292,True
51498021487,pool1p8a3jea0k5w749jf0jtr7qeer8xth9r0zr8ktmp75heqx0ewyz7,0,0,,,1,345000000,09fb1967afb51dea96497c963f033919ccbb946f10cf65ec3ea5f203,False,False,51498021487,0.0195,False,,51498021487,50000000000,0,1597012611,,0,0,0,0,0,0,0,0,0,0,,0,True
532388754671,pool1t50sl2erwfaey5du4e7gnp52fylplh5q4j24zkkxk9t5vsxfcvm,0,125,,,12,340000000,5d1f0fab23727b9251bcae7c89868a493e1fde80ac95515ac6b15746,False,False,532388754671,0,False,Money Pool UK,3746230814,0,42500000000,1597010471,,52616636203,0.0209,0,0.0004,0.0007,0,0,0.0022,0,0.0032,MONEY,157,True
2062719440,pool1hg8vu74hyaj5qm66ys83c0gmr44j66g2k8s9sns4htw27whsqwf,0,1,fujistakepool.com,0,3,340000000,ba0ece7ab72765406f5a240f1c3d1b1d6b2d690ab1e0584e15badcaf,False,False,2062719440,0.01,False,富士山 Pool,1614064977,1000000000,348366673,1597008651,,828300671,0.0137,0,0,0,0,0,0,0,0,FUJI,1,True
0,pool1gpc08dtula7mpdzy3rnf9zfw8tp2n6c03ukj2kf5shqzca5ulw2,0,0,,,1,340000000,4070f3b57cff7db0b44488e692892e3ac2a9eb0f8f2d25593485c02c,False,False,0,0.025,False,,0,250000000000,0,1597005431,,0,0,0,0,0,0,0,0,0,0,,0,True
2761946533,pool13ucz6778ywff5pmcag4pcknq9gm6j04qtgh65cu9c5mt73t5ulv,0,37,,,7,340000000,8f302d7bc723929a0778ea2a1c5a602a37a93ea05a2faa6385c536bf,False,False,2761946533,0.02,False,Global-Harmony Pool,0,50116000000,15940848252,1597005151,,164569967471,0.0418,0,0,0,0,0,0,0,0,GLOBE,262,True
0,pool1guzmpktw0h98ezwgekzcvw2wgmf58a3egcjaecx2yv8esrtv8tw,0,0,,,1,340000000,4705b0d96e7dca7c89c8cd8586394e46d343f6394625dce0ca230f98,False,False,0,0.02,False,,0,10000000000,0,1596993111,,0,0,0,0,0,0,0,0,0,0,,0,True
0,pool17yyawjkmefppu64v0xxqxecaa77ddgsdgxgmm06jdyxeslruzyc,0,0,bestpoolever.com,0,0,345000000,f109d74adbca421e6aac798c03671defbcd6a20d4191bdbf52690d98,False,False,0,0.15,False,Best,0,100000000,0,1596975431,,0,0,0,0,0,0,0,0,0,0,BEST,0,True
25198302203873,pool1cn0dqtplwf67fds40hgkf0u5rm4q4azev5qutmgkw5hdyvue2ue,8,356,nedscave.io,1,1224,170000000,c4ded02c3f7275e4b6157dd164bf941eea0af4596501c5ed16752ed2,False,False,25203168913514,0.015,True,NEDSCAVE.IO,1010471068033,1000000000000,178387368522,1596965831,,5068660482453,0.0362,0,0.0225,0.0234,0.0124,0.0169,0.0230,0.0217,0.0255,NEDS2,9586,True
44364149757250,pool1qfxukshs4fkcrflzdnxa2fdza5lfvew3y6echg8ckaa4q8m5hyf,12,362,nedscave.io,0,4918,170000000,024dcb42f0aa6d81a7e26ccdd525a2ed3e9665d126b38ba0f8b77b50,False,False,44330085145142,0.015,True,NEDSCAVE.IO,1008161508950,1000000000000,242039526072,1596964891,,8949196960711,0.0369,0,0.0239,0.0245,0.0102,0.0170,0.0251,0.0203,0.0256,NEDS1,16269,True
97584353535,pool15wk0wjrau5pv6rp6w34g3mjxqejkfj3yak0xa9m63upcxx63myh,0,40,,,9,345000000,a3acf7487de502cd0c3a746a88ee46066564ca24ed9e6e977a8f0383,False,False,90083990897,0.05,False,MCA,13768478915,1000000000,11961441379,1596939611,,10952386530,0.0077,0,0,0,0,0,0,0,0,MCA,43,True
0,pool12cc8t9yr58xureweksj73v87xkm6svcs8j3xnt93zd5zw5q6ugr,0,3,,,2,340000000,5630759483a1cdc1e5d9b425e8b0fe35b7a833103ca269acb1136827,False,False,0,0,False,Cardano Robot Stake Pool,0,900000000000,1020000000,1596932971,,8490803591,0.0202,0,0,0,0,0,0,0,0,CBOT,5,True
0,pool12v7aukl49ehf9ysagq960ek26jeywnq3yzv5hgl4ecvhvyax5p6,0,1,cardanostaking.live,1,2,340000000,533dde5bf52e6e92921d400ba7e6cad4b2474c1120994ba3f5ce1976,False,False,0,0,False,Winner,0,35000000000,340000000,1596921411,,340701470,0.0035,0,0,0,0,0,0,0,0,WIN,1,True
59742229,pool1hjlkmtquuanfvvumfwsu395gdrmt36kda0x6wwwpz4kqctg5lyy,0,1,cardanostaking.live,0,2,340000000,bcbf6dac1ce76696339b4ba1c8968868f6b8eacdebcda739c1156c0c,False,False,59742229,0,False,Star Pool,0,35000000000,340000000,1596921411,,1724684124,0.0269,0,0,0,0,0,0,0,0,STARS,1,True
0,pool1jssdknzgsg4fm3v70uvhrtfjtakwpr5q6x0dwc0fcff8wtd05f6,0,0,,,1,340000000,9420db4c48822a9dc59e7f1971ad325f6ce08e80d19ed761e9c25277,False,False,0,0.01,False,ASAP Pool,0,14500000000,0,1596921151,,0,0,0,0,0,0,0,0,0,0,ASAP,0,True
6570051739,pool102s2nqtea2hf5q0s4amj0evysmfnhrn4apyyhd4azcmsclzm96m,0,0,,,4,340000000,7aa0a98179eaae9a01f0af7727e58486d33b8e75e8484bb6bd16370c,False,False,6570051739,0.005,False,YuliPool,1497271996,1000000,0,1596918331,,0,0,0,0,0,0,0,0,0,0,YULI,0,True
314039181606,pool1huyzkfxwnttj7r4530hv7gc5v6mzk75vuzysc75aemu85mae9vd,0,115,,,19,340000000,bf082b24ce9ad72f0eb48beecf231466b62b7a8ce0890c7a9dcef87a,False,False,314039181606,0.02,False,Toshz Stake Pool,118970174322,100000000000,43215890978,1596908151,,201222071808,0.0386,0,0.0015,0.0013,0,0,0.0039,0.0004,0.0037,TOSHZ,324,True
105303081,pool1xdwe294ntvnken52vsaar7edxpxeths4dvsm84pm4chyq70r0ny,0,183,staking-fm.site,8,7,340000000,335d9516b35b276cce8a643bd1fb2d304d95de156b21b3d43bae2e40,False,False,105303081,0.2,False,WILL Pool,0,50000000000,650648074495,1596904011,,2353652022471,0.0395,0,0,0,0,0,0,0,0,WILL,3293,True
116175215475,pool10jd7mphm0mmrnfvyytzs3tfrmjmtkvalfx8nql7tae06v0rkjk3,0,62,,,17,170000000,7c9bed86fb7ef639a58422c508ad23dcb6bb33bf498f307fcbee5fa6,False,False,116175215475,0,False,Dos Stake Pool,1692058832,1000000000,19040000000,1596875991,,47318159604,0.0306,0,0.0292,0.0262,0.0584,0.0386,0.0165,0.0387,0.0134,DOS,108,True
25771514833236,pool1lskcfz80qg2kr2p6776kl9emjn8ulkqsqse7um7skz4y2lwa0cu,6,332,,,2548,340000000,fc2d8488ef021561a83af7b56f973b94cfcfd8100433ee6fd0b0aa45,False,False,25714176070130,0,False,Cero Stake Pool,18317081657,10000000000,112200000000,1596875691,,6799712699108,0.0355,0,0.0211,0.0231,0.0113,0.0158,0.0248,0.0189,0.0270,CERO,13232,True
997620818,pool1mgpzhdjucv0hyyndzq08la7m5h645wmsat35gxy9fv6au9k7eg4,0,0,,,1,340000000,da022bb65cc31f72126d101e7ff7dba5f55a3b70eae34418854b35de,False,False,997620818,0.015,False,,997620818,500000000,0,1596871991,,0,0,0,0,0,0,0,0,0,0,,0,True
229633314976,pool1wxpzjtfr79pdfs6m6vg6xmcqjh79ff9d6sgzfdpvs2q26swahew,0,46,,,7,340000000,7182292d23f142d4c35bd311a36f0095fc54a4add41024b42c8280ad,False,False,229633314976,0.015,False,Dented Moon,137051779778,129990000000,17663385262,1596866771,,60132231195,0.0288,0,0.0008,0.0008,0.0016,0.0010,0.0012,0.0016,0.0021,DMOON,95,True
533955214298,pool1lzupr43772kfux007sdt02vlx7uzmfcplrwmxntdztxmwv9myrj,0,218,,,99,340000000,f8b811d63ef2ac9e19eff41ab7a99f37b82da701f8ddb34d6d12cdb7,False,False,531907626603,0.02,False,CRCI,136909713886,57000000000,77584183664,1596864191,,478543268120,0.0323,0,0.0046,0.0061,0.0244,0.0162,0.0075,0.0088,0.0092,CRCI,961,True
998257168,pool1zevtw8lsd6xh45v2mfw3ay5rqtgyt5dm77daglqwjnpgjgc0ynp,0,0,,,2,340000000,1658b71ff06e8d7ad18ada5d1e928302d045d1bbf79bd47c0e94c289,False,False,998257168,0,False,Cardanopolis,890431425,400000000,0,1596856811,,0,0,0,0,0,0,0,0,0,0,CDPS,0,True
2769582429509,pool1arsqn9w87wpqlm0sre66gs79dcs0jmwulytgke3vut7u62lttu7,1,329,,,468,170000000,e8e00995c7f3820fedf01e75a443c56e20f96ddcf9168b662ce2fdcd,False,False,2752560824997,0.018,True,Latino_Staking_Pool,55608175490,50000000000,102340576930,1596845871,,560911098150,0.0345,0,0.0150,0.0180,0.0022,0.0086,0.0199,0.0133,0.0204,LATIN,1099,True
110622006,pool1nq0jx33p0sfa2fux33yklkzssck4kfgaqlgnlc0a7a9ggqzhgnt,0,0,,,2,345000000,981f2346217c13d527868c496fd850862d5b251d07d13fe1fdf74a84,False,False,110622006,0.15,False,,100622006,100000000,0,1596830331,,0,0,0,0,0,0,0,0,0,0,,0,True
0,pool16zfptlhz8qd0zhufg5w09cp44rm50xt3mphwt28l4cxw55ewvh0,0,0,pest39.github.io,0,0,345000000,d09215fee2381af15f89451cf2e035a8f7479971d86ee5a8ffae0cea,False,False,0,0.15,False,ZLZ Stake Pool,0,100000000,0,1596827891,,0,0,0,0,0,0,0,0,0,0,ZLZ,0,True
1967312227,pool1ag6ae29hrcjhcjaqp56hwhwj9geszjerwqrkjz6xndmcq3u9k80,0,0,,,2,345000000,ea35dca8b71e257c4ba00d35775dd22a33014b237007690b469b7780,False,False,1967312227,0.045,False,Stake it![VIYA][INDIA],1949430457,1900000000,0,1596826971,,0,0,0,0,0,0,0,0,0,0,VIYA,0,True
1974691347041,pool1dqlgn7smehsnj5ztz8almy2036lfhrdjv79nmg9tmje0zzt620h,1,338,poapool.com,0,397,340000000,683e89fa1bcde139504b11fbfd914f8ebe9b8db2678b3da0abdcb2f1,False,False,1974340503053,0,False,Proof of Africa - Enabling Web3 in Africa,10015643313,10000000000,136934324206,1596807871,,791706960100,0.0385,0,0.0159,0.0153,0.0067,0.0089,0.0156,0.0068,0.0144,POA,1396,True
0,pool1ul0t4hjnnhz4wgaghaa7hur77l7gp0akagmjx40r0kn8ct00vl5,0,6,,,0,340000000,e7debade539dc55723a8bf7bebf07ef7fc80bfb6ea372355e37da67c,False,False,0,0.009,False,Thankyou Pool,0,10000000000,2115142441,1596800751,,4060987445,0.0246,0,0,0,0,0,0,0,0,THNKS,7,True
1337748829538,pool1s0kkragd8r2xyyms680l9eed443v3eufmarykpjfh2r6cpksm2j,0,279,,,14,340000000,83ed61f50d38d4621370d1dff2e72dad62c8e789df464b0649ba87ac,False,False,1338446354095,0.01,False,SABAI 😎 Relaxing Stakepool,59382149143,50000000000,100014855539,1596797931,,524163413051,0.0362,0,0.0148,0.0155,0.0194,0.0131,0.0136,0.0099,0.0120,SABAI,838,True
0,pool1wunach3tra8tmaqgft9ryg6ndxt4y83z2vuzmaztwzdr5x7ylh5,0,0,,,1,345000000,7727dc5e2b1f4ebdf4084aca3223536997521e2253382df44b709a3a,False,False,0,0.03,False,,0,100000000,0,1596796431,,0,0,0,0,0,0,0,0,0,0,,0,True
0,pool1mtmjss36km0v4qzn4eqvv440ed9flwqtkp4g8lp0ueu8zy6hvpl,0,0,ada.asic.network,0,0,345000000,daf728423ab6deca8053ae40c656afcb4a9fb80bb06a83fc2fe67871,False,False,0,0.005,False,ASIC Pool,0,500000000,0,1596785391,,0,0,0,0,0,0,0,0,0,0,ASIC,0,True
2790810826742,pool1egunxfppwtglyu3t864uq76y0zu05s7pjda3e9g95nwlwc5ye2h,0,290,,,125,170000000,ca3933242172d1f2722b3eabc07b4478b8fa43c1937b1c9505a4ddf7,False,False,2789659027388,0.009,False,Aus Staker,663094761177,650000000000,81950264021,1596781771,,443966885853,0.0325,0,0.0195,0.0186,0.0038,0.0085,0.0181,0.0182,0.0199,AUSST,924,True
0,pool1lr7pglmne4pgl4nynz398cuyjdfwhg0xxad83eqy2s6hv0cx3cc,0,0,,,1,340000000,f8fc147f73cd428fd66498a253e3849352eba1e6375a78e404543576,False,False,0,0.01,False,Easy Stake Pool,0,25000000000,0,1596779471,,0,0,0,0,0,0,0,0,0,0,EASY,0,True
628109252,pool14h7cjyklnrf2ylu6g2z89n5zckeyprw36lstw7lw5kvqwc4xw2d,0,29,,,7,340000000,adfd8912df98d2a27f9a428472ce82c5b2408dd1d7e0b77beea59807,False,True,628109252,0.019,False,HimalayADA StakePool,2669618,23000000000,10977758226,1596776651,,53671301365,0.0341,0,0,0,0,0,0,0,0,HIMAL,78,True
93505493,pool18nx24xhkcewezxvrjgdpt9pgt69pefr85m8qa8fdjd4m6p7egw9,0,0,cardanostakeada.com,1,1,340000000,3cccaa9af6c65d911983921a1594285e8a1ca467a6ce0e9d2d936bbd,False,False,93505493,0.01,False,AYE#1,93505493,50000000,0,1596774011,,0,0,0,0,0,0,0,0,0,0,AYE_1,0,True
799171969900,pool19ut4284xy9p82dd0cglzxweddfqw73yennkjk6mmp650chnr6lz,0,118,,,66,170000000,2f17551ea621427535afc23e233b2d6a40ef44999ced2b6b7b0ea8fc,False,False,799171969900,0.019,False,ELEMENTAL Stake Pool,136380163870,100000000000,36310726264,1596771291,,203695584547,0.0327,0,0.0156,0.0126,0,0.0054,0.0119,0.0195,0.0134,ELEMT,297,True
79065199,pool1qwn9l4vzm4rsrd5kexuafqlsgg4ap877vsunqpm4yq89crm4aqr,0,0,,,4,340000000,03a65fd582dd4701b696c9b9d483f0422bd09fde6439300775200e5c,False,False,79065199,0.03,False,Onomic,0,496030845332,0,1596762071,,0,0,0,0,0,0,0,0,0,0,NOMIC,0,True
160307102908,pool1wrjg8fts9cus0eq8jyf5wqsfe64e8tvrquxgff3tyze4qal4hwq,0,93,,,15,340000000,70e483a5702e3907e4079113470209ceab93ad83070c84a62b20b350,False,False,160307102908,0.018,False,TricahuePool,20767587238,1000000000,32868959325,1596757971,,68926657043,0.0273,0,0.0005,0.0003,0,0,0.0007,0,0.0014,TPOOL,154,True
2813672784714,pool1xwqye6mlftwjg706acz5fjqz7gmf4qdye99zsjl03a4ru68ghee,1,322,,,34,170000000,33804ceb7f4add2479faee0544c802f2369a81a4c94a284bef8f6a3e,False,False,2814332868399,0.02,True,AdaNet.io,709079381682,100000000000,104563060410,1596748071,,511804378469,0.0331,0,0.0147,0.0180,0.0157,0.0149,0.0195,0.0074,0.0223,ANET,1050,True
863826831791,pool17gvd032slmxg267lp8rwcykkfa52txm8ylefhmdsdkytzugrtaw,0,156,,,33,170000000,f218d7c550fecc856bdf09c6ec12d64f68a59b6727f29bedb06d88b1,False,False,851239213321,0.03,False,STacking_PiZza,30841982772,12000000000,45070085318,1596747571,,121252695770,0.0265,0,0.0061,0.0128,0.0101,0.0082,0.0187,0.0053,0.0179,STPZ1,308,True
2920621038,pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,0,0,,,1,340000000,2beaa09cc4c978dfa0c834f538d0f733f8fdcb99461c130fadb4581b,False,False,2920621038,0.035,False,WITCHER,2920621038,100000000000,0,1596747151,,0,0,0,0,0,0,0,0,0,0,WTCHR,0,True
1712062018,pool1mfm9nf0fc2wknc94dxyedny3vxtmv4t05arq7czyxsmg7qcy76n,0,134,,,21,340000000,da7659a5e9c29d69e0b5698996cc916197b6556fa7460f604434368f,False,False,1712062018,0,False,BavarianStakePool,1000000,1000000,49147523216,1596743871,,179803221028,0.0382,0,0,0,0,0,0,0,0,BYADA,299,True
9825875,pool1yfxhjwwlzr5da82h77jy83nkuryh970ey6zypd89fy6qyuxfppe,0,0,,,2,340000000,224d7939df10e8de9d57f7a443c676e0c972f9f9268440b4e5493402,False,False,9825875,0.025,False,,9825875,1000000000000,0,1596737891,,0,0,0,0,0,0,0,0,0,0,,0,True
939083298,pool15xfeh7v3kr5j4unyeszxnfvy349d4h8s92h4xdwl2hct6n0wgah,0,0,,,1,340000000,a1939bf991b0e92af264cc0469a5848d4adadcf02aaf5335df55f0bd,False,False,939083298,0.02,False,,939083298,700000000,0,1596736291,,0,0,0,0,0,0,0,0,0,0,,0,True
103164846,pool1sk4s9cmjc9s5uw5zju76tnu3hjc7qj4geaeq7psy9yjay4a9nwd,0,0,,,2,340000000,85ab02e372c1614e3a82973da5cf91bcb1e04aa8cf720f06042925d2,False,False,103164846,0.01,False,QUBIT,2170794,25000000000,0,1596736131,,0,0,0,0,0,0,0,0,0,0,QUBIT,0,True
999825743,pool1jh4caf4afnjdgne8m95addh93e7zf6zlnx0pk5flcvylsps7nsp,0,0,,,1,340000000,95eb8ea6bd4ce4d44f27d969d6b6e58e7c24e85f999e1b513fc309f8,False,False,999825743,0,False,Lydia Pool,999825743,1000000,0,1596724151,,0,0,0,0,0,0,0,0,0,0,LYDIA,0,True
6246740453493,pool1pnzwgsgzd6t4788sfr7dxjyusepyq9xaxnpyfcngewqf29t9ayd,1,357,,,2636,340000000,0cc4e441026e975f1cf048fcd3489c86424014dd34c244e268cb8095,False,False,6234402856863,0.0095,False,Staking Rocks!,79424315735,15000000000,137526578902,1596710111,,1290880102168,0.0347,0,0.0221,0.0232,0.0102,0.0150,0.0234,0.0212,0.0254,PHRCK,2524,True
0,pool1dv4yvcrl2kefasd4qxf8pzu695npqqfdzvlyauh2xqfhgf6ng8d,0,0,,,2,340000000,6b2a46607f55b29ec1b50192708b9a2d2610012d133e4ef2ea301374,False,False,0,0.04,False,Creaky Ion,0,10000000000,0,1596706071,,0,0,0,0,0,0,0,0,0,0,ION,0,True
25300000,pool1nnfwte5lhr8rxjye4a8m8krt5fsu6fs2g39g6ccq09nqqf8sekw,0,0,infstones.io,1,6,340000000,9cd2e5e69fb8ce334899af4fb3d86ba261cd260a444a8d6300796600,False,False,25300000,0.04,False,Infstones,0,100000000,0,1596700251,,0,0,0,0,0,0,0,0,0,0,IFS2,0,True
1035207695707,pool1kkmk9dnzrrjtnsejttydecmq63x4dpkln70yfledaednj7mf7rk,0,189,,,55,170000000,b5b762b66218e4b9c3325ac8dce360d44d5686df9f9e44ff2dee5b39,False,True,1184621460439,0.0238,False,Luminapool,12958592228,10000000000,61707228904,1596688411,,144383636847,0.0304,0,0.0480,0.0323,0.0134,0.0396,0.0278,0.0388,0.0206,LUM,307,True
